1.0		-0.001254240354695722		-0.0012421387656580012		-0.00019769252456053638
0.98		0.0019647962348761454		0.00193825452422296		0.0003084827885003139
0.96		0.005160245117311341		0.004994810579536023		0.0007949487935408526
0.94		0.008331713506561924		0.007928726718520095		0.0012618960496772558
0.92		0.011478791639823967		0.010741247037592877		0.0017095225610040835
0.9		0.01460105243410884		0.01343366445397501		0.0021380341016880096
0.88		0.017698051199570464		0.01600732277407972		0.002547644545162258
0.86		0.02076932541988253		0.018463618775825717		0.0029385761955369924
0.84		0.02381439461082142		0.02080400429099163		0.003311060119016319
0.8200000000000001		0.026832760269051008		0.02302998827153269		0.0036653364727628032
0.8		0.029823905923901974		0.025143138821436928		0.0040016548282774175
0.78		0.032787297305660885		0.027145085173224982		0.004320274485969273
0.76		0.03572238264450856		0.02903751958562853		0.004621464777180506
0.74		0.03862859311472919		0.030822199136343074		0.004905505349511747
0.72		0.041505343439119345		0.0325009473810972		0.0051726864308712095
0.7		0.04435203266861238		0.03407565584766089		0.005423309067253482
0.6799999999999999		0.047168045151951665		0.03554828533090232		0.005657685328854219
0.6599999999999999		0.04995275170975211		0.03692086695267165		0.0058761384787558955
0.64		0.052705511026429286		0.03819550294823459		0.006079003098092597
0.62		0.055425671272205365		0.039374367139296526		0.0062666251613341314
0.6		0.058112571965676006		0.04045970505245854		0.006439362055138909
0.5800000000000001		0.06076554608520459		0.04145383364134845		0.006597582534129708
0.56		0.06338392243466988		0.042359140570787365		0.006741666606965257
0.54		0.06596702826581458		0.043178083022305726		0.0068720053462322
0.52		0.06851419215562679		0.04391318598222223		0.006989000615984398
0.5		0.07102474713284529		0.04456703997644147		0.007093064711224765
0.48		0.07349803404286188		0.045142298220193056		0.007184619904272194
0.45999999999999996		0.07593340513505684		0.045641673156177634		0.007264097893790337
0.43999999999999995		0.07832595666952656		0.046064790488324805		0.007331439108709416
0.42000000000000004		0.08051525382638904		0.04629960229901885		0.007368810569077731
0.4		0.08254286099197575		0.046386150902544755		0.00738258520714658
0.38		0.08442917171074485		0.04634689948315814		0.00737633814972783
0.36		0.08618458492790747		0.04619589173482356		0.007352304520135203
0.33999999999999997		0.08782249749207902		0.045948375128508606		0.007312911028742845
0.31999999999999995		0.08935941885698928		0.045620972055732546		0.007260803211327058
0.30000000000000004		0.09078839982692764		0.04521432906030824		0.0071960839685315855
0.28		0.09209771323568215		0.04472558872394975		0.007118298528111738
0.26		0.09334112749848078		0.04419429236219243		0.007033740085891319
0.24		0.09444994107969597		0.043580067871892794		0.006935983222092033
0.21999999999999997		0.09549867544044126		0.04293459413349272		0.006833252885989658
0.19999999999999996		0.09643834029224767		0.042230451570812004		0.006721185116497627
0.18000000000000005		0.0973132173435644		0.041498658869429585		0.006604716690754043
0.16000000000000003		0.09809163962470231		0.0407228711417902		0.006481246239110206
0.14		0.09881530553979717		0.03993131721984324		0.006355266519708572
0.12		0.09944303230435338		0.03910190725517875		0.006223261823982546
0.09999999999999998		0.10003827821592125		0.03827475549168618		0.00609161653213552
0.07999999999999996		0.10052809802991469		0.03740907993973926		0.005953839988929367
0.06000000000000005		0.10100684007144493		0.03656176198397377		0.005818985147898765
0.040000000000000036		0.10138281587840775		0.03568155539812907		0.005678895918819544
0.020000000000000018		0.10174192215628224		0.0348190249070732		0.005541619927600517
0.0		0.10204175735168061		0.03395115050367428		0.005403493426316655
