0.0		0.10139682473738341		0.0327129051135534		0.005206420551718164
0.02040816326530612		0.10122752519854909		0.033592365865115735		0.005346391077584623
0.04081632653061224		0.10092097021880303		0.03446668665502083		0.00548554355314603
0.061224489795918366		0.10056249122148658		0.03538917369532989		0.005632361925549428
0.08163265306122448		0.10016674239477463		0.036372949207257185		0.005788934661165417
0.10204081632653061		0.09978453293335299		0.037177322344256296		0.00591695462200916
0.12244897959183673		0.0991958125945867		0.038076653203573896		0.006060087573744637
0.14285714285714285		0.09857629849709744		0.03900203064512839		0.006207365967793766
0.16326530612244897		0.09792860806480984		0.039949689411704056		0.006358190544858653
0.1836734693877551		0.09705548098697654		0.040776534110194274		0.006489786965792698
0.20408163265306123		0.09614905874283215		0.041610246183549825		0.006622476363382628
0.22448979591836735		0.09519902954958853		0.04243932761272603		0.006754428771061713
0.24489795918367346		0.09402302664164183		0.0431295383673206		0.006864279224430627
0.2653061224489796		0.09280998469692749		0.0438093231004305		0.006972470324943473
0.2857142857142857		0.09148174430968185		0.04441591097058184		0.007069011782897643
0.30612244897959184		0.08999960293491732		0.044914927119128374		0.007148432669621503
0.32653061224489793		0.08847828513007899		0.04538378939141825		0.007223054417885735
0.3469387755102041		0.08673999575435416		0.04568819816292358		0.007271502578591339
0.3673469387755102		0.08496566367807654		0.04595284349914207		0.0073136221920167286
0.3877551020408163		0.08297889555891283		0.04604196399831609		0.007327806159991091
0.40816326530612246		0.08091135655116416		0.04604568595359107		0.007328398527571072
0.42857142857142855		0.07867576374743317		0.04589230694503996		0.0073039875001936275
0.4489795918367347		0.07614881341145847		0.04547826931973852		0.007238091365500875
0.46938775510204084		0.07354951419213161		0.04495296251172213		0.00715448619036524
0.4897959183673469		0.07092362264973784		0.044347139864732106		0.007058066521459762
0.5102040816326531		0.068272129498815		0.04365881044346945		0.006948515491590226
0.5306122448979592		0.06559597808154385		0.04288608809455564		0.006825532910123013
0.5510204081632653		0.0628960627507661		0.0420271879352538		0.006688834704147708
0.5714285714285714		0.06017322785936179		0.0410804224217416		0.006538152292723305
0.5918367346938775		0.05742826729506143		0.04004419710332099		0.0063732319111396915
0.6122448979591837		0.05466192448882927		0.038917006155235495		0.0061938338999434454
0.6326530612244898		0.05187489283867607		0.037697427774946966		0.00599973197223252
0.6530612244897959		0.04906781648685783		0.03638411951413903		0.0057907124707215155
0.673469387755102		0.04624129139451669		0.03497581360887276		0.005566573624512882
0.6938775510204082		0.04339586666175417		0.03347131236038072		0.005327124813927447
0.7142857142857143		0.040532046045661865		0.03186948360983815		0.005072185850291882
0.7346938775510204		0.03765028963347684		0.03016925634210924		0.004801586276253198
0.7551020408163265		0.034751015632627245		0.028369616445954895		0.004515164690994849
0.7755102040816326		0.03183460224392397		0.026469602651554618		0.004212768103673257
0.7959183673469388		0.028901389588403895		0.024468302660368094		0.0038942513174661554
0.8163265306122449		0.025951681662343344		0.02236484947735632		0.0035594763458274502
0.8367346938775511		0.02298574829866215		0.020158417951306996		0.0032083118618629063
0.8571428571428571		0.020003827116331106		0.01784822152542683		0.002840632681170849
0.8775510204081632		0.017006125442412413		0.015433509197356298		0.002456319278013485
0.8979591836734694		0.013992822194503199		0.01291356268566833		0.002055257334351166
0.9183673469387755		0.010964069712582774		0.010287693797015838		0.0016373373208109004
0.9387755102040817		0.007919995533531225		0.007555241988295643		0.0012024541086926913
0.9591836734693877		0.0048607041012533915		0.004715572115310202		0.0007505066116579237
0.9795918367346939		0.0017862784084254418		0.0017680723597633587		0.00028139745580049047
1.0		-0.0013032184334431987		-0.0012878476747183766		-0.00020496732338083298
