1.0		-0.0011334888585307786		0.0001852084794283183		2.947684500355047e-05		10
0.9		0.009301877023873074		0.00978790593537652		0.0015577936121336747		10
0.8		0.019119492557036478		0.017230818688454413		0.002742369967787729		10
0.7		0.028299751591441238		0.022651275323257194		0.003605062435031852		10
0.6		0.03681443816847485		0.02620785130867975		0.0041711090835937804		10
0.5		0.04461211836158923		0.028099342976553927		0.004472149332353089		10
0.4		0.049711369078796884		0.031965041002665534		0.005087394281709334		10
0.30000000000000004		0.05465599654255308		0.03836480526017197		0.006105948397914317		10
0.19999999999999996		0.059304198502885465		0.04679002750800616		0.007446864165304938		10
0.09999999999999998		0.06312694012019174		0.059765514543982004		0.0095119770661053		10
0.0		0.06630820389504907		0.07457208702328105		0.011868516266434162		10
1.0		-0.001137298751103043		0.0001908733995642186		3.0378445045399814e-05		20
0.9		0.00936034972309975		0.009851419545882626		0.0015679021171993348		20
0.8		0.01923689492807974		0.01734134836931203		0.002759961312854588		20
0.7		0.02847271226089364		0.02279860924773794		0.0036285113573980904		20
0.6		0.037039486529382014		0.026382450828097124		0.004198897460170525		20
0.5		0.04488850991284072		0.028291726604768773		0.004502768137753435		20
0.4		0.05000272613026331		0.03242689194123735		0.00516090014155467		20
0.30000000000000004		0.055004610076793935		0.03886358801225774		0.0061853321384377465		20
0.19999999999999996		0.059574716143361954		0.04797667460421782		0.007635724916372668		20
0.09999999999999998		0.06354463590454232		0.060037384616360545		0.009555246532003096		20
0.0		0.06673241040455528		0.07507859625715516		0.011949129714726916		20
1.0		-0.0011380110611310206		0.00019254332512493884		3.0644221952983946e-05		40
0.9		0.00937447311866596		0.009866933409545321		0.0015703712252877063		40
0.8		0.019265920248912917		0.017368873298301255		0.0027643420413614767		40
0.7		0.028516612048029515		0.0228359464320632		0.003634453754844589		40
0.6		0.03709798025239558		0.02642706406721215		0.004205997877703022		40
0.5		0.044961605867183854		0.028338973366991663		0.004510287693506296		40
0.4		0.05007557860067248		0.032468915422382484		0.005167588386304847		40
0.30000000000000004		0.05508203135586594		0.03891212644108667		0.006193057269315785		40
0.19999999999999996		0.059671152103135804		0.04800828748941287		0.0076407562633168565		40
0.09999999999999998		0.06364127044641632		0.05988312405365242		0.00953069520092396		40
0.0		0.06680876955237042		0.07492981806634891		0.011925450930235832		40
1.0		-0.0011378570591124772		0.00019329386175059		3.0763673566927836e-05		80
0.9		0.009378468797600794		0.009871189863861478		0.0015710486610321676		80
0.8		0.0192743909030886		0.017376533637403675		0.002765561222195387		80
0.7		0.028530672339598787		0.022846738709511774		0.003636171399147749		80
0.6		0.03711956760438025		0.026440270187679277		0.004208099697054432		80
0.5		0.04499027132616449		0.028356797504440503		0.004513124493087628		80
0.4		0.05012082446926249		0.03249895440450247		0.005172369238794692		80
0.30000000000000004		0.05514549168493896		0.03899852994767652		0.006206808814490032		80
0.19999999999999996		0.05977290242136224		0.0482011523858185		0.007671451664928719		80
0.09999999999999998		0.06379247427797649		0.060431827129788285		0.009618024007780711		80
0.0		0.06703454951082076		0.07569422195715841		0.012047109587976843		80
1.0		-0.0011378481474755946		0.0001934538745601845		3.0789140396532825e-05		160
0.9		0.009378880920742684		0.009871775060621197		0.0015711417979891581		160
0.8		0.01927558092481215		0.017377851159774402		0.0027657709123933226		160
0.7		0.02853308252834969		0.022848914437484626		0.0036365176770094517		160
0.6		0.037123777790658015		0.026443208271435398		0.004208567307607437		160
0.5		0.04499639862677995		0.028360778894566323		0.00451375815100653		160
0.4		0.05012678396822703		0.03251465581009181		0.005174868195107726		160
0.30000000000000004		0.055159232462949286		0.0390151230943808		0.006209449695809468		160
0.19999999999999996		0.05979287783968705		0.048254977950050244		0.007680018269540911		160
0.09999999999999998		0.06382198227165019		0.0605381776410034		0.009634950217340947		160
0.0		0.06706514195262267		0.07576068695230463		0.012057687820496942		160
1.0		-0.0011379638480906163		0.00019337793981009523		3.0777055005703666e-05		320
0.9		0.009378095695630157		0.00987117591540105		0.0015710464410657419		320
0.8		0.019274600141115972		0.01737729760122187		0.0027656828108133962		320
0.7		0.02853245530404981		0.022848770971752794		0.0036364948437290663		320
0.6		0.03712418785909874		0.026443587642142937		0.004208627686330806		320
0.5		0.04499816290031441		0.028362048112837594		0.004513960153368265		320
0.4		0.05012984888612676		0.032522847907303816		0.005176172007873307		320
0.30000000000000004		0.05516635510462648		0.039040408076849185		0.006213473925755304		320
0.19999999999999996		0.05980689864518375		0.04830866812966437		0.007688563327021991		320
0.09999999999999998		0.06384680115281496		0.06063563204783839		0.009650460567914824		320
0.0		0.06709425021956128		0.07586347230521706		0.012074046617490399		320
1.0		-0.0011382052379315098		0.0001931484884149965		3.0740536681974374e-05		640
0.9		0.009376733355290531		0.009870047770242306		0.0015708668911872026		640
0.8		0.01927262065517806		0.017375965662303143		0.002765470826150584		640
0.7		0.028530433448277926		0.022847715128158867		0.0036363268010019606		640
0.6		0.037122823925274634		0.02644302728248933		0.0042085385023220255		640
0.5		0.044997855592375874		0.028362389287177256		0.004514014452950878		640
0.4		0.050130833052566486		0.03252944767269197		0.005177222393158078		640
0.30000000000000004		0.055171249671685275		0.039059753256907685		0.006216552806786617		640
0.19999999999999996		0.059818106624562876		0.0483556628625933		0.007696042771066914		640
0.09999999999999998		0.06386741175171451		0.060735110083322864		0.00966629298899125		640
0.0		0.0671496086810503		0.0760591952716448		0.012105196895073984		640
