10.0		1.4515284968585764		-0.1731135244683294
13.6		1.4059258233562548		-0.10799315737324769
17.2		1.3559225481400254		-0.07104040834100822
20.799999999999997		1.2869040300330064		-0.047621236849428795
24.4		1.2232981473835554		-0.03238962028418514
28.0		1.1763689898641732		-0.021982813832407733
31.599999999999998		1.1403094661727553		-0.014473548687288026
35.2		1.1117308864354547		-0.008826368386523911
38.8		1.0885217829726401		-0.004439902553785061
42.4		1.0692975734151144		-0.000943054411880689
46.0		1.0531123610608226		0.0019045758038283502
49.6		1.0392978503634447		0.0042650472247107675
53.199999999999996		1.0273684190181775		0.006251298796553119
56.800000000000004		1.0169626665852727		0.00794428456886577
60.400000000000006		1.007806065660009		0.009403450297991753
64.0		0.999686328746361		0.010673371654975559
67.6		0.9924367097976697		0.011788092276390352
71.2		0.9859244096603541		0.012774036235176034
74.8		0.9800423531459749		0.013652010498137617
78.4		0.9747032464692456		0.014438611119051703
82.0		0.969835209693576		0.01514722955696881
85.6		0.9653785176730693		0.015788785179921487
89.2		0.9612831345177117		0.016372266719398995
92.8		0.9575068249201595		0.0169051381357104
96.39999999999999		0.9540136907635168		0.0173936467522187
100.0		0.9507730253102908		0.017843059941146024
137.5		0.927133907711504		0.021010736197101112
175.0		0.9136470225184443		0.022730573975615103
212.5		0.9049281583038604		0.02380846926548198
250.0		0.8988285871592057		0.024546672388874913
287.5		0.8943221017264533		0.025083664780792263
325.0		0.890856656300552		0.025491742496078613
362.5		0.8881088620076004		0.02581230371533516
400.0		0.885876707165069		0.026070749611115804
437.5		0.8840274961670515		0.026283525513657605
475.0		0.8824704676111831		0.02646174590595492
512.5		0.8811414420882884		0.02661319140557522
550.0		0.8799937544467442		0.02674347100146156
587.5		0.8789926608721848		0.026856729964169566
625.0		0.8781117605357697		0.0269560978858158
662.5		0.8773306331637165		0.027043981695236176
700.0		0.8766332363310348		0.02712226279809379
737.5		0.8760067919423795		0.02719243303859711
775.0		0.8754409961341084		0.027255690537894454
812.5		0.874927448063616		0.027313008572598822
850.0		0.8744592299613135		0.027365185943301014
887.5		0.8740305936885002		0.027412884386481526
925.0		0.8736367235654456		0.027456656757653845
962.5		0.8732735546614323		0.02749696853638397
1000.0		0.8729376319831068		0.027534214428900056
